Acc_x,Acc_y,Acc_z
0.09,0.96,0.15
0.09,0.96,0.14
0.09,0.96,0.12
0.08,0.96,0.11
0.08,0.96,0.1
0.08,0.95,0.1
0.09,0.96,0.09
0.08,0.96,0.08
0.08,0.95,0.08
0.09,0.95,0.09
0.09,0.96,0.09
0.09,0.95,0.09
0.09,0.94,0.09
0.09,0.94,0.09
0.08,0.94,0.08
0.08,0.93,0.08
0.09,0.92,0.08
0.1,0.92,0.09
0.11,0.9,0.11
0.12,0.88,0.15
0.13,0.87,0.18
0.13,0.86,0.25
0.15,0.85,0.28
0.15,0.83,0.29
0.16,0.81,0.29
0.19,0.8,0.29
0.44,0.6,-0.04
1.52,0.4,1.73
1.23,0.75,2.59
0.33,1.12,1.06
0.17,0.99,0.9
-0.25,0.6,0.8
-0.21,0.49,0.44
-0.03,0.76,0.16
0.15,0.94,0.04
0.2,0.95,0.12
0.21,0.9,0.23
0.23,0.88,0.31
0.21,0.92,0.4
0.25,0.91,0.47
0.35,0.85,0.48
0.37,0.82,0.5
0.32,0.82,0.54
0.26,0.82,0.55
0.23,0.81,0.55
0.2,0.81,0.52
0.2,0.83,0.49
0.2,0.84,0.45
0.23,0.86,0.43
0.24,0.87,0.42
0.24,0.86,0.43
0.24,0.85,0.47
0.23,0.83,0.52
0.23,0.83,0.56
0.24,0.83,0.58
0.24,0.84,0.59
0.22,0.83,0.58
0.21,0.83,0.56
0.22,0.83,0.55
0.22,0.83,0.54
0.23,0.83,0.54
0.26,0.84,0.55
0.27,0.84,0.56
0.27,0.84,0.56
0.28,0.84,0.55
0.28,0.84,0.52
0.29,0.84,0.5
0.3,0.83,0.49
0.29,0.84,0.47
0.27,0.86,0.44
0.26,0.87,0.41
0.25,0.87,0.39
0.23,0.88,0.36
0.21,0.89,0.29
0.21,0.9,0.27
0.2,0.9,0.25
0.18,0.9,0.24
0.18,0.91,0.23
0.17,0.92,0.22
0.16,0.92,0.2
0.16,0.93,0.17
0.15,0.93,0.15
0.14,0.93,0.14
0.13,0.93,0.14
0.13,0.95,0.13
0.13,0.96,0.13
0.13,0.95,0.13
0.13,0.95,0.14
0.12,0.95,0.14
0.11,0.95,0.14
0.11,0.95,0.13
0.1,0.96,0.12
0.09,0.96,0.11
0.09,0.95,0.1
0.09,0.95,0.1
0.09,0.95,0.1
0.08,0.95,0.11
0.08,0.95,0.12
0.08,0.95,0.13
0.09,0.95,0.14
0.1,0.95,0.14
0.1,0.94,0.13
0.12,0.94,0.13
0.14,0.93,0.14
0.16,0.92,0.15
0.16,0.91,0.17
0.17,0.91,0.18
0.17,0.91,0.19
0.17,0.9,0.21
0.19,0.89,0.23
0.21,0.89,0.25
0.2,0.88,0.26
0.17,0.86,0.27
0.17,0.85,0.26
0.18,0.84,0.26
0.19,0.82,0.28
0.2,0.81,0.3
0.38,0.64,0.37
0.87,0.51,1.94
0.69,0.68,2.66
0.69,0.87,1.25
0.68,1.07,0.75
-0.09,0.89,0.73
-0.26,0.51,0.52
-0.05,0.64,0.32
0.13,0.9,0.14
0.19,0.9,0.22
0.2,0.88,0.32
0.24,0.91,0.4
0.27,0.92,0.46
0.26,0.87,0.49
0.24,0.84,0.5
0.23,0.85,0.5
0.22,0.84,0.5
0.21,0.83,0.48
0.2,0.83,0.46
0.22,0.84,0.44
0.25,0.85,0.44
0.27,0.85,0.44
0.27,0.86,0.45
0.26,0.87,0.46
0.26,0.86,0.47
0.24,0.85,0.47
0.22,0.85,0.47
0.21,0.84,0.47
0.22,0.83,0.48
0.22,0.84,0.49
0.22,0.84,0.51
0.22,0.85,0.52
0.22,0.85,0.52
0.23,0.86,0.51
0.24,0.86,0.5
0.26,0.86,0.49
0.27,0.85,0.5
0.3,0.84,0.5
0.28,0.84,0.5
0.27,0.84,0.5
0.25,0.85,0.5
0.23,0.85,0.49
0.22,0.85,0.48
0.21,0.86,0.46
0.2,0.86,0.47
0.19,0.87,0.48
0.18,0.88,0.45
0.19,0.89,0.41
0.18,0.89,0.4
0.17,0.88,0.39
0.15,0.88,0.38
0.15,0.89,0.36
0.15,0.89,0.34
0.14,0.9,0.32
0.14,0.89,0.32
0.15,0.9,0.33
0.13,0.93,0.3
0.12,0.93,0.25
0.13,0.92,0.21
0.14,0.92,0.2
0.13,0.92,0.21
0.13,0.94,0.22
0.13,0.94,0.22
0.13,0.93,0.23
0.13,0.93,0.22
0.12,0.93,0.22
0.12,0.94,0.2
0.11,0.94,0.17
0.11,0.94,0.15
0.1,0.95,0.14
0.09,0.95,0.12
0.09,0.95,0.11
0.1,0.95,0.1
0.11,0.96,0.11
0.1,0.96,0.12
0.1,0.96,0.1
0.1,0.96,0.08
0.09,0.96,0.06
0.07,0.95,0.04
0.09,0.94,0.05
0.09,0.94,0.06
0.08,0.95,0.07
0.1,0.94,0.07
0.13,0.93,0.08
0.13,0.93,0.1
0.11,0.92,0.11
0.11,0.89,0.12
0.11,0.89,0.13
0.1,0.87,0.15
0.1,0.85,0.17
0.1,0.84,0.18
0.15,0.82,0.19
0.23,0.78,0.21
0.96,0.44,0.69
1.29,0.66,2.27
0.8,0.97,1.91
0.31,1.09,0.62
-0.32,1.05,0.74
-0.4,0.44,0.54
-0.05,0.45,0.29
0.2,0.87,0.09
0.27,1.07,0.09
0.2,0.97,0.28
0.19,0.85,0.42
0.22,0.87,0.49
0.19,0.94,0.53
0.19,0.9,0.5
0.21,0.83,0.47
0.2,0.79,0.47
0.2,0.81,0.48
0.21,0.84,0.48
0.21,0.83,0.49
0.21,0.83,0.49
0.21,0.85,0.46
0.22,0.87,0.44
0.23,0.87,0.43
0.24,0.87,0.44
0.24,0.87,0.46
0.23,0.86,0.47
0.21,0.84,0.47
0.2,0.84,0.47
0.2,0.84,0.49
0.2,0.84,0.51
0.22,0.84,0.53
0.21,0.85,0.54
0.21,0.85,0.54
0.23,0.85,0.51
0.23,0.86,0.48
0.24,0.85,0.47
0.24,0.85,0.47
0.24,0.85,0.49
0.24,0.85,0.51
0.24,0.86,0.52
0.23,0.86,0.52
0.22,0.86,0.51
0.23,0.86,0.5
0.23,0.86,0.48
0.22,0.87,0.45
0.2,0.87,0.42
0.19,0.88,0.38
0.16,0.9,0.35
0.16,0.9,0.33
0.15,0.9,0.31
0.15,0.9,0.3
0.15,0.9,0.29
0.15,0.91,0.31
0.14,0.91,0.31
0.15,0.91,0.3
0.16,0.92,0.29
0.16,0.92,0.28
0.16,0.92,0.29
0.15,0.92,0.28
0.14,0.92,0.26
0.14,0.93,0.25
0.14,0.93,0.23
0.14,0.93,0.22
0.13,0.93,0.21
0.13,0.94,0.21
0.12,0.95,0.19
0.11,0.95,0.16
0.11,0.94,0.15
0.1,0.95,0.14
0.09,0.95,0.13
0.08,0.96,0.11
0.08,0.96,0.1
0.08,0.96,0.09
0.07,0.96,0.09
0.07,0.96,0.09
0.06,0.95,0.09
0.06,0.95,0.1
0.06,0.95,0.11
0.08,0.95,0.11
0.08,0.95,0.12
0.07,0.95,0.12
0.08,0.94,0.11
0.1,0.94,0.11
0.11,0.94,0.13
0.09,0.93,0.16
0.09,0.91,0.16
0.11,0.91,0.18
0.1,0.93,0.19
0.08,0.92,0.19
0.09,0.89,0.18
0.1,0.87,0.2
0.11,0.87,0.22
0.13,0.86,0.25
0.15,0.85,0.3
0.14,0.84,0.34
0.14,0.84,0.38
0.18,0.83,0.39
0.21,0.83,0.4
0.33,0.72,0.11
1.09,0.69,2.26
0.24,0.87,1.69
0.53,1.1,0.86
0.14,1,0.76
-0.26,0.56,0.67
-0.23,0.48,0.46
0.01,0.75,0.36
0.15,0.98,0.31
0.15,0.98,0.33
0.15,0.91,0.33
0.16,0.91,0.28
0.17,0.92,0.25
0.2,0.91,0.22
0.25,0.89,0.21
0.27,0.88,0.24
0.28,0.89,0.29
0.27,0.88,0.36
0.25,0.86,0.44
0.23,0.85,0.5
0.21,0.85,0.54
0.21,0.85,0.57
0.2,0.85,0.57
0.19,0.85,0.59
0.19,0.85,0.6
0.19,0.86,0.57
0.2,0.86,0.53
0.19,0.84,0.5
0.17,0.86,0.51
0.14,0.89,0.48
0.15,0.88,0.45
0.17,0.86,0.44
0.18,0.85,0.47
0.17,0.86,0.48
0.2,0.86,0.47
0.24,0.86,0.49
0.24,0.86,0.52
0.25,0.85,0.53
0.24,0.84,0.52
0.23,0.85,0.51
0.22,0.85,0.51
0.22,0.85,0.49
0.2,0.86,0.46
0.2,0.88,0.42
0.19,0.88,0.39
0.19,0.88,0.36
0.19,0.88,0.33
0.19,0.9,0.32
0.17,0.91,0.3
0.16,0.92,0.29
0.16,0.92,0.29
0.16,0.92,0.28
0.15,0.92,0.27
0.15,0.93,0.25
0.14,0.93,0.25
0.13,0.93,0.23
0.14,0.93,0.22
0.15,0.93,0.22
0.15,0.94,0.21
0.14,0.93,0.2
0.14,0.94,0.18
0.13,0.94,0.17
0.13,0.94,0.18
0.12,0.94,0.17
0.12,0.94,0.16
0.12,0.95,0.15
0.11,0.95,0.13
0.11,0.95,0.11
0.1,0.96,0.09
0.09,0.95,0.08
0.08,0.95,0.08
0.08,0.95,0.08
0.1,0.95,0.08
0.11,0.95,0.1
0.1,0.95,0.12
0.1,0.94,0.12
0.11,0.93,0.13
0.1,0.94,0.13
0.08,0.93,0.12
0.08,0.91,0.13
0.12,0.89,0.17
0.17,0.88,0.21
0.2,0.88,0.26
0.18,0.88,0.29
0.15,0.87,0.28
0.14,0.85,0.25
0.15,0.83,0.23
0.16,0.82,0.23
0.29,0.78,0.03
1.22,0.54,0.84
1.35,0.73,2.41
0.5,0.97,1.92
0.1,1.1,0.86
-0.27,1.01,0.8
-0.38,0.5,0.64
-0.23,0.55,0.36
0.02,0.85,0.18
0.11,0.99,0.18
0.1,0.95,0.28
0.17,0.89,0.37
0.17,0.91,0.41
0.18,0.93,0.44
0.23,0.89,0.45
0.25,0.84,0.44
0.25,0.82,0.44
0.24,0.82,0.51
0.19,0.81,0.54
0.17,0.83,0.55
0.15,0.85,0.56
0.15,0.85,0.53
0.16,0.85,0.49
0.17,0.86,0.46
0.18,0.86,0.44
0.19,0.86,0.44
0.19,0.85,0.46
0.18,0.85,0.48
0.18,0.85,0.5
0.17,0.85,0.51
0.16,0.85,0.54
0.14,0.85,0.56
0.13,0.85,0.56
0.15,0.84,0.54
0.17,0.85,0.52
0.17,0.85,0.51
0.17,0.84,0.52
0.2,0.83,0.55
0.22,0.83,0.57
0.22,0.85,0.58
0.21,0.85,0.58
0.21,0.84,0.57
0.22,0.83,0.56
0.23,0.85,0.49
0.22,0.86,0.46
0.22,0.86,0.44
0.21,0.87,0.42
0.2,0.88,0.4
0.18,0.89,0.37
0.19,0.89,0.35
0.19,0.9,0.32
0.17,0.89,0.3
0.16,0.89,0.31
0.16,0.9,0.3
0.16,0.92,0.26
0.16,0.92,0.23
0.15,0.91,0.23
0.15,0.9,0.24
0.14,0.91,0.24
0.15,0.93,0.24
0.15,0.94,0.22
0.15,0.94,0.21
0.14,0.93,0.19
0.14,0.93,0.18
0.14,0.94,0.18
0.14,0.95,0.16
0.12,0.96,0.15
0.12,0.96,0.13
0.12,0.95,0.12
0.11,0.95,0.12
0.09,0.96,0.12
0.09,0.96,0.12
0.09,0.96,0.11
0.1,0.96,0.11
0.1,0.96,0.11
0.09,0.96,0.11
0.08,0.96,0.11
0.08,0.96,0.11
0.08,0.96,0.11
0.08,0.96,0.11
0.08,0.95,0.12
0.09,0.95,0.14
0.09,0.95,0.15
0.1,0.94,0.16
0.11,0.94,0.17
0.12,0.94,0.17
0.13,0.94,0.18
0.13,0.94,0.17
0.13,0.93,0.15
0.12,0.93,0.13
0.11,0.92,0.12
0.12,0.91,0.12
0.14,0.9,0.13
0.16,0.9,0.16
0.16,0.9,0.19
0.15,0.89,0.21
0.15,0.87,0.2
0.14,0.86,0.18
0.16,0.83,0.17
0.42,0.73,-0.29
1.75,0.34,1.55
1.1,0.69,3.01
0.05,1.1,1.36
0.37,1.12,0.64
-0.23,0.93,0.61
-0.42,0.42,0.44
-0.13,0.57,0.26
0.23,0.94,0.1
0.33,1.08,0.11
0.28,0.96,0.24
0.27,0.85,0.33
0.2,0.9,0.4
0.09,0.94,0.47
0.1,0.89,0.48
0.14,0.83,0.5
0.15,0.81,0.54
0.17,0.82,0.55
0.19,0.84,0.54
0.19,0.83,0.51
0.2,0.84,0.49
0.2,0.86,0.46
0.21,0.87,0.4
0.23,0.88,0.4
0.24,0.89,0.4
0.22,0.88,0.42
0.2,0.87,0.43
0.18,0.86,0.43
0.18,0.85,0.43
0.19,0.84,0.48
0.2,0.85,0.53
0.2,0.87,0.56
0.2,0.87,0.58
0.2,0.86,0.57
0.2,0.86,0.55
0.2,0.85,0.51
0.21,0.84,0.48
0.21,0.84,0.47
0.22,0.85,0.49
0.23,0.84,0.51
0.24,0.85,0.53
0.23,0.86,0.54
0.21,0.87,0.53
0.2,0.86,0.51
0.2,0.86,0.48
0.2,0.87,0.44
0.19,0.88,0.41
0.19,0.88,0.38
0.19,0.89,0.36
0.19,0.89,0.36
0.18,0.9,0.36
0.17,0.91,0.35
0.17,0.91,0.33
0.17,0.91,0.3
0.16,0.91,0.26
0.16,0.91,0.24
0.15,0.92,0.22
0.13,0.93,0.2
0.13,0.93,0.18
0.13,0.93,0.17
0.13,0.94,0.17
0.13,0.95,0.17
0.12,0.96,0.16
0.12,0.95,0.15
0.11,0.95,0.15
0.11,0.95,0.15
0.11,0.95,0.15
0.1,0.95,0.14
0.1,0.96,0.13
0.1,0.96,0.12
0.09,0.96,0.11
0.09,0.95,0.1
0.09,0.96,0.09
0.09,0.96,0.09
0.09,0.96,0.09
0.09,0.95,0.1
0.09,0.96,0.11
0.08,0.96,0.11
0.08,0.95,0.11
0.08,0.95,0.12
0.09,0.95,0.12
0.1,0.94,0.11
0.11,0.93,0.12
0.14,0.93,0.15
0.14,0.93,0.17
0.15,0.92,0.18
0.15,0.91,0.19
0.13,0.91,0.19
0.1,0.91,0.17
0.1,0.9,0.15
0.11,0.88,0.14
0.12,0.87,0.15
0.13,0.85,0.17
0.14,0.83,0.2
0.17,0.83,0.25
0.19,0.81,0.31
0.43,0.62,0.33
1.69,0.29,2.14
1.05,0.66,2.56
0.12,1.17,0.82
0.35,1.15,0.56
-0.37,0.74,0.44
-0.19,0.61,0.26
0.17,1.02,0.08
0.25,1.11,0.1
0.21,0.94,0.23
0.21,0.85,0.33
0.17,0.92,0.38
0.12,0.95,0.43
0.12,0.89,0.45
0.14,0.84,0.47
0.16,0.84,0.5
0.19,0.84,0.53
0.21,0.82,0.55
0.22,0.81,0.56
0.22,0.82,0.55
0.22,0.85,0.52
0.22,0.85,0.49
0.22,0.86,0.47
0.21,0.88,0.44
0.22,0.88,0.42
0.2,0.87,0.42
0.18,0.87,0.42
0.17,0.87,0.43
0.17,0.86,0.46
0.17,0.84,0.52
0.17,0.85,0.57
0.16,0.87,0.57
0.16,0.87,0.54
0.18,0.84,0.5
0.2,0.83,0.49
0.21,0.85,0.49
0.23,0.85,0.5
0.23,0.86,0.51
0.23,0.86,0.52
0.22,0.86,0.52
0.22,0.87,0.51
0.21,0.87,0.5
0.2,0.87,0.47
0.2,0.87,0.44
0.2,0.88,0.41
0.19,0.89,0.39
0.18,0.89,0.37
0.18,0.89,0.34
0.18,0.9,0.33
0.17,0.9,0.31
0.16,0.91,0.29
0.16,0.91,0.29
0.16,0.91,0.27
0.16,0.92,0.25
0.16,0.92,0.24
0.15,0.92,0.23
0.13,0.93,0.21
0.12,0.93,0.17
0.13,0.93,0.17
0.13,0.94,0.18
0.13,0.95,0.16
0.12,0.96,0.15
0.12,0.95,0.14
0.11,0.94,0.13
0.1,0.95,0.12
0.1,0.96,0.1
0.08,0.96,0.09
0.08,0.96,0.08
0.08,0.96,0.07
0.08,0.96,0.07
0.08,0.97,0.07
0.07,0.97,0.08
0.07,0.97,0.08
0.06,0.96,0.09
0.07,0.97,0.09
0.07,0.97,0.1
0.07,0.96,0.11
0.08,0.96,0.12
0.08,0.96,0.13
0.08,0.96,0.13
0.08,0.95,0.13
0.09,0.95,0.13
0.1,0.95,0.13
0.11,0.94,0.15
0.11,0.94,0.15
0.11,0.93,0.14
0.11,0.93,0.14
0.11,0.93,0.13
0.1,0.92,0.12
0.1,0.91,0.13
0.1,0.91,0.14
0.11,0.9,0.16
0.14,0.9,0.17
0.17,0.89,0.18
0.18,0.87,0.21
0.18,0.86,0.22
0.17,0.85,0.25
0.18,0.83,0.26
0.23,0.81,0.27
0.33,0.78,0.1
1.32,0.51,1.14
1.53,0.68,2.75
0.44,1.04,1.78
0.2,1.12,0.48
-0.03,0.94,0.58
-0.42,0.44,0.55
-0.3,0.45,0.39
0.05,0.87,0.18
0.29,1.11,0.07
0.33,1.03,0.3
0.22,0.84,0.42
0.18,0.93,0.49
0.2,0.92,0.51
0.2,0.83,0.52
0.19,0.8,0.55
0.2,0.81,0.57
0.22,0.81,0.56
0.23,0.81,0.54
0.23,0.82,0.51
0.23,0.84,0.48
0.24,0.85,0.45
0.25,0.86,0.44
0.27,0.87,0.44
0.28,0.87,0.44
0.27,0.87,0.45
0.24,0.85,0.48
0.23,0.84,0.52
0.21,0.84,0.53
0.21,0.84,0.53
0.22,0.84,0.53
0.21,0.84,0.54
0.21,0.84,0.53
0.25,0.84,0.51
0.28,0.84,0.51
0.29,0.85,0.51
0.3,0.84,0.52
0.26,0.84,0.53
0.25,0.84,0.52
0.24,0.85,0.5
0.24,0.86,0.48
0.24,0.86,0.45
0.23,0.86,0.43
0.22,0.87,0.41
0.21,0.87,0.38
0.21,0.88,0.36
0.21,0.89,0.35
0.2,0.9,0.33
0.19,0.9,0.31
0.19,0.91,0.29
0.18,0.91,0.27
0.18,0.91,0.25
0.17,0.91,0.25
0.16,0.91,0.23
0.16,0.92,0.2
0.16,0.93,0.19
0.15,0.93,0.19
0.14,0.93,0.17
0.14,0.93,0.15
0.14,0.94,0.14
0.13,0.95,0.14
0.11,0.95,0.14
0.11,0.96,0.12
0.11,0.95,0.12
0.1,0.95,0.12
0.1,0.96,0.12
0.1,0.96,0.12
0.1,0.96,0.11
0.1,0.96,0.11
0.1,0.95,0.12
0.09,0.96,0.12
0.09,0.96,0.13
0.09,0.96,0.13
0.09,0.96,0.14
0.09,0.95,0.15
0.08,0.95,0.16
0.08,0.95,0.17
0.09,0.95,0.17
0.09,0.95,0.17
0.1,0.95,0.17
0.1,0.95,0.16
0.1,0.94,0.15
0.12,0.93,0.15
0.15,0.94,0.16
0.15,0.93,0.18
0.14,0.92,0.19
0.15,0.91,0.19
0.15,0.91,0.19
0.13,0.91,0.18
0.11,0.89,0.16
0.13,0.88,0.17
0.15,0.87,0.19
0.16,0.87,0.21
0.18,0.86,0.23
0.19,0.85,0.24
0.19,0.84,0.23
0.62,0.56,0.36
1.22,0.37,2.23
0.65,0.8,2.3
0.33,1.17,0.56
0.17,1,0.55
-0.44,0.56,0.49
-0.28,0.44,0.34
0.08,0.79,0.19
0.3,1.06,0.08
0.38,1.05,0.14
0.31,0.9,0.27
0.2,0.85,0.38
0.12,0.91,0.46
0.14,0.92,0.49
0.18,0.85,0.5
0.19,0.81,0.53
0.22,0.81,0.54
0.25,0.83,0.53
0.24,0.83,0.51
0.23,0.82,0.47
0.23,0.86,0.44
0.24,0.87,0.42
0.25,0.88,0.41
0.25,0.88,0.4
0.24,0.87,0.41
0.23,0.87,0.44
0.22,0.85,0.46
0.23,0.85,0.48
0.23,0.85,0.51
0.23,0.84,0.53
0.22,0.84,0.54
0.22,0.85,0.53
0.22,0.86,0.51
0.23,0.85,0.49
0.26,0.85,0.47
0.29,0.85,0.47
0.3,0.85,0.48
0.29,0.84,0.49
0.29,0.84,0.51
0.28,0.85,0.52
0.25,0.85,0.53
0.23,0.85,0.53
0.21,0.86,0.52
0.19,0.87,0.48
0.2,0.87,0.45
0.2,0.87,0.41
0.19,0.88,0.4
0.18,0.9,0.38
0.18,0.89,0.36
0.17,0.89,0.35
0.15,0.9,0.34
0.15,0.91,0.31
0.15,0.91,0.28
0.15,0.91,0.26
0.15,0.92,0.23
0.15,0.92,0.2
0.14,0.92,0.18
0.13,0.93,0.16
0.13,0.94,0.15
0.13,0.94,0.14
0.12,0.94,0.14
0.12,0.96,0.12
0.12,0.96,0.1
0.11,0.96,0.09
0.09,0.96,0.08
0.09,0.97,0.07
0.08,0.97,0.05
0.07,0.97,0.04
0.07,0.96,0.04
0.07,0.96,0.06
0.08,0.97,0.08
0.08,0.96,0.11
0.08,0.96,0.12
0.08,0.95,0.13
0.09,0.95,0.14
0.09,0.95,0.15
0.08,0.95,0.15
0.08,0.94,0.14
0.09,0.93,0.14
0.1,0.93,0.15
0.11,0.93,0.17
0.11,0.92,0.18
0.12,0.9,0.2
0.13,0.88,0.24
0.13,0.87,0.28
0.12,0.89,0.33
0.11,0.93,0.33
0.12,0.93,0.29
0.14,0.91,0.25
0.16,0.89,0.23
0.17,0.88,0.23
0.19,0.88,0.23
0.2,0.86,0.24
0.19,0.84,0.28
0.18,0.83,0.31
0.32,0.78,0.04
1.23,0.65,1.03
0.98,0.78,1.59
0.54,1.05,0.55
0.13,0.99,0.47
-0.4,0.6,0.41
-0.27,0.52,0.33
0.05,0.82,0.23
0.23,1.04,0.18
0.29,1,0.23
0.29,0.91,0.31
0.22,0.88,0.4
0.16,0.89,0.48
0.2,0.89,0.49
0.25,0.86,0.47
0.25,0.83,0.48
0.24,0.82,0.5
0.23,0.82,0.51
0.21,0.82,0.5
0.2,0.83,0.5
0.2,0.85,0.49
0.2,0.86,0.46
0.21,0.86,0.44
0.22,0.87,0.43
0.22,0.88,0.42
0.21,0.88,0.41
0.2,0.86,0.4
0.2,0.85,0.4
0.2,0.85,0.41
0.21,0.86,0.46
0.21,0.86,0.48
0.21,0.87,0.49
0.22,0.87,0.47
0.21,0.86,0.46
0.2,0.86,0.47
0.2,0.86,0.48
0.2,0.86,0.48
0.2,0.86,0.48
0.2,0.85,0.46
0.21,0.85,0.45
0.2,0.85,0.45
0.2,0.86,0.47
0.2,0.86,0.47
0.18,0.86,0.48
0.17,0.85,0.5
0.18,0.87,0.51
0.21,0.87,0.49
0.24,0.87,0.47
0.26,0.87,0.48
0.26,0.86,0.5
0.25,0.87,0.51
0.26,0.88,0.5
0.26,0.88,0.48
0.26,0.9,0.46
0.25,0.9,0.44
0.24,0.88,0.42
0.25,0.89,0.43
0.24,0.87,0.43
0.24,0.85,0.41
0.25,0.87,0.39
0.26,0.89,0.36
0.25,0.89,0.34
0.24,0.91,0.32
0.25,0.93,0.3
0.26,0.95,0.28
0.26,0.96,0.27
0.25,0.98,0.27
0.25,0.98,0.26
0.25,0.98,0.25
0.24,0.98,0.24
0.24,0.98,0.21
0.24,0.98,0.18
0.24,0.98,0.16
0.23,0.98,0.14
0.23,0.97,0.11
0.23,0.96,0.09
0.22,0.95,0.06
0.22,0.95,0.04
0.22,0.94,0.03
0.21,0.92,0.03
0.2,0.91,0.03
0.2,0.9,0.04
0.18,0.89,0.04
0.16,0.89,0.04
0.17,0.88,0.05
0.18,0.87,0.05
0.17,0.86,0.06
0.18,0.84,0.08
0.18,0.82,0.09
0.17,0.81,0.11
0.17,0.8,0.13
0.17,0.8,0.15
0.16,0.81,0.16
0.14,0.82,0.16
0.13,0.81,0.15
0.13,0.8,0.17
0.12,0.78,0.21
0.12,0.76,0.25
0.15,0.74,0.29
0.19,0.75,0.33
0.19,0.74,0.34
0.18,0.73,0.32
0.25,0.73,0.2
0.94,0.43,0.86
1.3,0.38,1.98
0.95,0.47,1.45
0.4,0.75,0.52
-0.1,0.91,0.16
0.27,0.82,-0.04
0.42,0.9,-0.06
0.37,0.92,0.1
0.29,0.89,0.32
0.34,0.86,0.48
0.41,0.89,0.53
0.38,0.94,0.48
0.33,0.98,0.4
0.3,0.97,0.35
0.29,0.95,0.33
0.3,0.93,0.34
0.32,0.92,0.37
0.33,0.91,0.39
0.33,0.91,0.39
0.34,0.92,0.39
0.35,0.92,0.38
0.35,0.91,0.36
0.34,0.91,0.34
0.33,0.9,0.32
0.33,0.9,0.31
0.33,0.9,0.3
0.32,0.92,0.3
0.31,0.93,0.29
0.32,0.93,0.29
0.32,0.93,0.31
0.32,0.93,0.32
0.3,0.92,0.32
0.29,0.91,0.31
0.29,0.9,0.3
0.28,0.9,0.3
0.27,0.91,0.31
0.27,0.91,0.31
0.27,0.91,0.33
0.27,0.92,0.35
0.26,0.92,0.37
0.25,0.92,0.37
0.25,0.93,0.36
0.24,0.94,0.35
0.22,0.94,0.34
0.21,0.94,0.34
0.21,0.93,0.33
0.23,0.93,0.34
0.25,0.93,0.36
0.24,0.93,0.38
0.24,0.92,0.38
0.26,0.93,0.37
0.28,0.94,0.36
0.28,0.93,0.34
0.27,0.93,0.33
0.25,0.93,0.33
0.24,0.93,0.33
0.23,0.93,0.37
0.17,0.94,0.37
0.12,0.95,0.35
0.08,0.96,0.3
0.05,0.96,0.25
0.02,0.98,0.23
-0.03,0.98,0.21
-0.08,0.98,0.18
-0.12,0.99,0.15
-0.16,1.02,0.12
-0.19,1.04,0.09
-0.2,1.04,0.07
-0.21,1.06,0.07
-0.24,1.07,0.07
-0.27,1.08,0.05
-0.28,1.08,0.03
-0.29,1.08,0
-0.29,1.06,-0.02
-0.29,1.03,-0.05
-0.27,1.01,-0.07
-0.25,0.98,-0.09
-0.21,0.96,-0.08
-0.17,0.94,-0.06
-0.14,0.92,-0.05
-0.11,0.92,-0.04
-0.08,0.93,-0.04
-0.06,0.94,-0.04
0,0.96,-0.03
0.03,0.95,-0.03
0.05,0.95,-0.02
0.06,0.94,0
