Acc_x,Acc_y,Acc_z
0.11,0.97,0.05
0.1,0.97,0.04
0.11,0.98,0.03
0.11,0.98,0.04
0.11,0.98,0.03
0.11,0.98,0.01
0.1,0.99,0
0.1,0.98,0
0.1,0.98,0
0.09,0.99,0.02
0.1,0.98,0.02
0.09,0.98,0.01
0.09,0.98,0
0.08,0.99,0
0.05,0.98,0.02
0.05,0.98,0.02
0.05,0.98,0.02
0.05,0.98,0.03
0.05,0.97,0.03
0.05,0.96,0.03
0.05,0.95,0.03
0.05,0.94,0.04
0.04,1.04,0.04
0.03,1.07,0.05
0.03,0.95,0.04
0.05,0.92,0.04
0.06,0.96,0.04
0.05,0.99,0.06
0.05,1,0.07
0.06,0.98,0.07
0.06,0.95,0.07
0.06,0.97,0.07
0.07,1,0.06
0.07,0.99,0.06
0.07,0.96,0.06
0.07,0.97,0.07
0.07,0.99,0.06
0.06,0.98,0.06
0.04,0.96,0.08
0.05,0.95,0.09
0.07,0.96,0.08
0.1,0.98,0.07
0.11,0.98,0.06
0.13,0.97,0.07
0.14,1,-0.02
0.13,1,-0.03
0.1,0.97,-0.01
0.09,0.96,0.03
0.1,0.97,0.09
0.13,1,0.07
0.12,1,0.03
0.11,0.97,0.04
0.12,0.96,0.03
0.08,0.96,0.02
0.08,0.96,0.04
0.12,0.99,0.04
0.11,1,0.02
0.1,0.98,0.01
0.08,0.96,0.02
0.06,0.95,0.01
0.05,0.96,0.02
0.05,0.99,0.04
0.06,1,0.05
0.09,0.99,0.07
0.11,0.98,0.09
0.1,0.97,0.1
0.08,0.97,0.1
0.07,0.97,0.1
0.09,0.97,0.12
0.12,0.97,0.14
0.15,0.97,0.15
0.15,0.97,0.13
0.14,0.97,0.1
0.14,0.97,0.07
0.12,0.97,0.06
0.11,0.97,0.06
0.1,0.97,0.06
0.1,0.98,0.05
0.1,0.98,0.05
0.1,0.98,0.04
0.11,0.98,0.03
0.12,0.99,0.01
0.13,0.99,0
0.12,0.99,0
0.12,0.98,0
0.11,0.98,0
0.1,0.98,0.01
0.09,0.98,0.01
0.08,0.97,0.01
0.1,0.97,0.02
0.12,0.97,0.02
0.14,0.97,0.03
0.14,0.96,0.03
0.13,0.95,0.03
0.14,0.94,0.04
0.15,0.93,0.05
0.16,0.93,0.07
0.21,0.92,0.07
0.21,0.91,0.08
0.32,0.81,0.19
0.32,0.78,0.21
0.31,0.77,0.23
0.31,0.75,0.24
0.31,0.73,0.25
0.31,0.7,0.28
0.31,0.67,0.3
0.32,0.64,0.33
0.35,0.62,0.35
0.38,0.6,0.38
0.4,0.58,0.39
0.42,0.56,0.43
0.47,0.5,0.56
0.47,0.5,0.56
0.49,0.48,0.6
0.49,0.47,0.66
0.46,0.42,0.7
0.45,0.4,0.72
0.45,0.39,0.71
0.42,0.38,0.67
0.38,0.34,0.62
0.37,0.28,0.63
0.38,0.24,0.7
0.39,0.21,0.76
0.37,0.18,0.8
0.33,0.17,0.85
0.32,0.17,0.9
0.33,0.17,0.95
0.32,0.17,1.01
0.34,0.17,1.12
0.39,0.15,1.22
0.47,0.13,1.28
0.47,0.12,1.34
0.37,0.11,1.4
0.39,0.05,1.34
0.42,0.04,1.34
0.53,0.1,1.43
0.7,0.15,1.44
0.67,0.19,1.47
0.5,0.19,1.45
0.33,0.19,1.37
0.23,0.17,1.26
0.21,0.2,1.04
0.2,0.22,0.96
0.24,0.22,0.91
0.29,0.24,0.88
0.34,0.26,0.87
0.39,0.28,0.86
0.42,0.28,0.85
0.43,0.28,0.85
0.4,0.28,0.85
0.35,0.27,0.87
0.31,0.26,0.88
0.29,0.24,0.89
0.27,0.23,0.89
0.25,0.2,0.87
0.28,0.16,0.84
0.34,0.14,0.82
0.4,0.16,0.83
0.42,0.17,0.85
0.42,0.18,0.89
0.42,0.19,0.9
0.4,0.18,0.9
0.39,0.17,0.9
0.38,0.16,0.91
0.35,0.16,0.93
0.34,0.16,0.95
0.36,0.17,0.95
0.38,0.17,0.94
0.37,0.15,0.93
0.39,0.14,0.93
0.38,0.15,0.96
0.36,0.15,0.99
0.34,0.15,1
0.32,0.15,1
0.3,0.14,0.98
0.3,0.13,0.95
0.33,0.14,0.94
0.35,0.15,0.95
0.36,0.15,0.95
0.36,0.14,0.94
0.34,0.14,0.94
0.32,0.15,0.95
0.3,0.15,0.96
0.29,0.15,0.97
0.29,0.16,0.97
0.29,0.16,0.96
0.31,0.16,0.96
0.3,0.16,0.95
0.29,0.16,0.95
0.27,0.15,0.95
0.26,0.15,0.95
0.27,0.15,0.95
0.28,0.15,0.97
0.27,0.17,0.99
0.23,0.17,0.98
0.19,0.16,0.93
0.39,0.12,0.99
0.34,0.16,0.94
0.19,0.16,0.85
0.3,0.15,0.92
0.35,0.22,0.93
0.36,0.24,0.94
0.28,0.22,0.98
0.17,0.2,1
0.11,0.18,1.01
0.14,0.18,1
0.2,0.18,1
0.24,0.18,0.99
0.25,0.18,0.99
0.26,0.18,0.99
0.26,0.17,0.99
0.26,0.18,0.97
0.26,0.18,0.96
0.28,0.18,0.95
0.28,0.17,0.95
0.28,0.19,0.95
0.29,0.2,0.97
0.3,0.2,0.98
0.32,0.21,1
0.33,0.23,1.02
0.29,0.22,1.02
0.27,0.22,1.01
0.26,0.22,0.99
0.27,0.23,0.99
0.27,0.24,0.98
0.27,0.24,0.98
0.27,0.24,0.98
0.27,0.24,0.98
0.27,0.24,0.97
0.27,0.24,0.96
0.27,0.25,0.94
0.28,0.25,0.93
0.29,0.26,0.92
0.29,0.27,0.9
0.28,0.28,0.9
0.27,0.29,0.9
0.28,0.28,0.89
0.28,0.29,0.9
0.28,0.3,0.9
0.27,0.31,0.9
0.26,0.31,0.89
0.26,0.31,0.88
0.26,0.31,0.88
0.29,0.33,0.89
0.29,0.35,0.9
0.27,0.35,0.92
0.27,0.33,0.89
0.28,0.33,0.86
0.29,0.34,0.84
0.29,0.35,0.83
0.3,0.34,0.81
0.31,0.34,0.81
0.3,0.35,0.8
0.3,0.36,0.8
0.32,0.36,0.8
0.34,0.37,0.81
0.34,0.38,0.82
0.33,0.39,0.83
0.32,0.39,0.84
0.31,0.4,0.85
0.29,0.39,0.85
0.28,0.38,0.86
0.27,0.38,0.86
0.27,0.38,0.86
0.26,0.38,0.87
0.25,0.39,0.87
0.25,0.39,0.86
0.26,0.39,0.84
0.28,0.38,0.83
0.29,0.39,0.83
0.29,0.39,0.84
0.29,0.39,0.83
0.32,0.41,0.82
0.32,0.42,0.82
0.32,0.42,0.82
0.32,0.41,0.82
0.33,0.4,0.83
0.34,0.41,0.84
0.33,0.42,0.86
0.3,0.42,0.86
0.27,0.41,0.85
0.26,0.4,0.84
0.26,0.4,0.84
0.26,0.4,0.84
0.24,0.4,0.85
0.24,0.41,0.85
0.24,0.41,0.85
0.23,0.41,0.84
0.22,0.41,0.83
0.2,0.41,0.83
0.2,0.41,0.82
0.25,0.43,0.8
0.28,0.43,0.8
0.28,0.43,0.82
0.28,0.42,0.84
0.27,0.41,0.86
0.28,0.4,0.87
0.28,0.4,0.89
0.25,0.38,0.9
0.24,0.37,0.92
0.23,0.37,0.94
0.23,0.36,0.96
0.2,0.36,0.97
0.17,0.36,0.97
0.16,0.36,0.97
0.17,0.36,0.96
0.18,0.37,0.96
0.19,0.37,0.95
0.2,0.37,0.94
0.2,0.37,0.93
0.23,0.37,0.91
0.27,0.38,0.9
0.28,0.39,0.89
0.27,0.39,0.88
0.28,0.39,0.86
0.29,0.39,0.85
0.29,0.39,0.84
0.29,0.39,0.83
0.29,0.39,0.84
0.29,0.39,0.84
0.28,0.4,0.85
0.27,0.4,0.86
0.26,0.39,0.87
0.24,0.39,0.88
0.22,0.39,0.88
0.21,0.38,0.88
0.2,0.38,0.9
0.2,0.38,0.92
0.21,0.38,0.94
0.19,0.39,0.95
0.17,0.38,0.95
0.16,0.37,0.94
0.16,0.37,0.92
0.18,0.37,0.91
0.19,0.38,0.9
0.19,0.38,0.89
0.19,0.38,0.89
0.2,0.39,0.89
0.21,0.39,0.89
0.21,0.39,0.9
0.21,0.39,0.89
0.22,0.39,0.89
0.23,0.39,0.89
0.22,0.38,0.89
0.22,0.39,0.88
0.23,0.39,0.88
0.22,0.39,0.88
0.22,0.39,0.88
0.21,0.39,0.88
0.22,0.39,0.88
0.22,0.39,0.9
0.2,0.39,0.9
0.19,0.39,0.89
0.19,0.38,0.89
0.19,0.38,0.9
0.18,0.39,0.9
0.18,0.39,0.91
0.18,0.39,0.91
0.18,0.39,0.91
0.18,0.38,0.91
0.18,0.38,0.9
0.18,0.38,0.9
0.19,0.38,0.9
0.19,0.38,0.9
0.2,0.38,0.9
0.19,0.38,0.9
0.19,0.38,0.89
0.18,0.38,0.88
0.19,0.39,0.86
0.19,0.39,0.86
0.19,0.38,0.87
0.2,0.38,0.87
0.2,0.4,0.89
0.21,0.41,0.91
0.2,0.38,0.9
0.18,0.38,0.89
0.17,0.38,0.88
0.18,0.38,0.89
0.18,0.38,0.9
0.18,0.38,0.91
0.16,0.36,0.93
0.14,0.36,0.95
0.13,0.36,0.96
0.12,0.35,0.97
0.12,0.36,0.98
0.13,0.36,0.98
0.12,0.35,1
0.12,0.34,1.02
0.12,0.34,1.04
0.13,0.34,1.06
0.13,0.35,1.05
0.14,0.36,1.03
0.16,0.37,0.99
0.17,0.38,0.95
0.17,0.37,0.92
0.17,0.37,0.88
0.18,0.38,0.85
0.18,0.38,0.84
0.2,0.4,0.84
0.2,0.41,0.85
0.2,0.42,0.86
0.22,0.44,0.87
0.21,0.45,0.9
0.18,0.48,0.91
0.16,0.48,0.91
0.15,0.47,0.9
0.14,0.46,0.88
0.13,0.46,0.86
0.11,0.45,0.85
0.1,0.45,0.82
0.1,0.45,0.81
0.1,0.45,0.79
0.09,0.46,0.78
0.07,0.46,0.77
0.07,0.47,0.76
0.06,0.48,0.76
0.05,0.47,0.75
0.06,0.47,0.74
0.08,0.48,0.73
0.1,0.48,0.72
0.12,0.48,0.72
0.15,0.47,0.72
0.18,0.47,0.72
0.2,0.47,0.72
0.21,0.47,0.72
0.22,0.47,0.72
0.22,0.46,0.73
0.21,0.44,0.73
0.18,0.42,0.85
0.58,0.35,1.03
0.52,0.41,1.09
0.32,0.47,1.09
0.13,0.44,1.1
0,0.39,1.1
0.02,0.36,1.07
0.12,0.34,1.01
0.16,0.32,0.99
0.12,0.31,0.99
0.06,0.31,0.99
0.05,0.31,0.99
0.06,0.33,0.98
0.08,0.35,0.97
0.09,0.35,0.95
0.11,0.36,0.94
0.12,0.37,0.93
0.13,0.37,0.92
0.15,0.37,0.91
0.17,0.38,0.91
0.18,0.38,0.91
0.17,0.38,0.91
0.17,0.38,0.91
0.17,0.38,0.9
0.17,0.38,0.9
0.16,0.38,0.9
0.15,0.38,0.9
0.15,0.37,0.9
0.14,0.37,0.91
0.14,0.36,0.92
0.14,0.36,0.94
0.13,0.37,0.95
0.12,0.37,0.95
0.1,0.37,0.95
0.11,0.37,0.94
0.11,0.37,0.93
0.11,0.37,0.93
0.12,0.37,0.92
0.14,0.37,0.92
0.15,0.37,0.91
0.16,0.37,0.91
0.17,0.37,0.91
0.18,0.37,0.91
0.19,0.37,0.91
0.19,0.37,0.9
0.19,0.38,0.9
0.2,0.38,0.9
0.2,0.38,0.89
0.23,0.38,0.89
0.24,0.38,0.89
0.24,0.38,0.9
0.23,0.38,0.92
0.22,0.39,0.93
0.2,0.38,0.92
0.15,0.37,0.9
0.18,0.37,0.86
0.23,0.37,0.85
0.26,0.39,0.86
0.28,0.4,0.88
0.27,0.41,0.9
0.25,0.38,0.92
0.22,0.36,0.94
0.18,0.39,0.93
0.21,0.41,0.92
0.29,0.42,0.9
0.35,0.42,0.89
0.37,0.43,0.9
0.38,0.44,0.89
0.39,0.46,0.88
0.39,0.47,0.87
0.37,0.46,0.86
0.35,0.45,0.86
0.36,0.44,0.86
0.35,0.44,0.87
0.33,0.43,0.87
0.32,0.43,0.86
0.33,0.43,0.86
0.34,0.43,0.87
0.34,0.44,0.88
0.34,0.46,0.89
0.34,0.46,0.9
0.33,0.47,0.9
0.33,0.47,0.89
0.32,0.47,0.88
0.32,0.48,0.87
0.35,0.49,0.86
0.37,0.5,0.86
0.37,0.5,0.84
0.34,0.5,0.82
0.36,0.5,0.79
0.39,0.51,0.77
0.41,0.52,0.76
0.42,0.53,0.74
0.41,0.53,0.72
0.41,0.53,0.71
0.41,0.55,0.71
0.46,0.57,0.71
0.48,0.58,0.71
0.44,0.58,0.72
0.42,0.58,0.73
0.4,0.59,0.71
0.42,0.61,0.69
0.44,0.62,0.66
0.45,0.64,0.65
0.47,0.64,0.66
0.48,0.65,0.65
0.45,0.66,0.62
0.45,0.67,0.6
0.48,0.68,0.57
0.5,0.69,0.54
0.5,0.68,0.51
0.49,0.69,0.51
0.5,0.69,0.53
0.53,0.7,0.52
0.52,0.72,0.52
0.48,0.76,0.49
0.48,0.77,0.42
0.49,0.77,0.36
0.48,0.78,0.34
0.45,0.78,0.33
0.41,0.79,0.35
0.35,0.79,0.36
0.31,0.78,0.34
0.31,0.79,0.33
0.33,0.8,0.31
0.33,0.8,0.31
0.34,0.8,0.29
0.32,0.81,0.27
0.3,0.81,0.26
0.29,0.81,0.23
0.29,0.83,0.22
0.29,0.83,0.23
0.3,0.81,0.19
0.27,0.82,0.15
0.26,0.84,0.11
0.26,0.87,0.11
0.26,0.88,0.11
0.27,0.87,0.11
0.27,0.88,0.12
0.26,0.88,0.12
0.25,0.9,0.12
0.22,0.9,0.14
0.18,0.91,0.16
0.15,0.94,0.18
0.15,0.95,0.18
0.16,0.95,0.17
0.15,0.93,0.18
0.15,0.93,0.19
0.18,0.95,0.18
0.22,0.96,0.17
0.24,0.95,0.16
0.24,0.94,0.14
0.21,0.95,0.14
0.2,0.95,0.14
0.19,0.96,0.13
0.18,0.96,0.12
0.18,0.95,0.11
0.16,0.96,0.09
0.15,0.96,0.09
0.15,0.96,0.1
0.17,0.96,0.12
0.19,0.95,0.13
0.21,0.95,0.14
0.22,0.95,0.13
0.23,0.95,0.13
0.23,0.95,0.13
0.23,0.95,0.12
0.23,0.95,0.12
0.23,0.95,0.11
0.24,0.96,0.1
0.26,0.95,0.09
0.26,0.95,0.09
0.26,0.95,0.09
0.26,0.95,0.08
0.26,0.96,0.07
0.26,0.96,0.07
0.26,0.95,0.06
0.26,0.95,0.07
0.26,0.95,0.08
0.26,0.95,0.08
0.26,0.95,0.07
0.24,0.96,0.06
0.23,0.96,0.08
0.21,0.96,0.09
0.17,0.95,0.11
0.17,0.95,0.11
0.19,0.95,0.11
0.2,0.96,0.11
0.21,0.96,0.1
0.23,0.96,0.11
0.23,0.95,0.12
0.23,0.95,0.12
0.23,0.95,0.11
0.24,0.95,0.11
0.23,0.95,0.13
0.21,0.95,0.13
0.2,0.95,0.13
0.21,0.95,0.13
0.23,0.95,0.12
0.24,0.95,0.12
0.23,0.95,0.12
0.22,0.95,0.13
0.22,0.95,0.13
0.22,0.95,0.13
0.22,0.95,0.13
0.22,0.95,0.13
0.22,0.95,0.14
0.23,0.95,0.14
0.23,0.95,0.14
0.23,0.95,0.14
0.22,0.95,0.15
0.23,0.95,0.14
0.23,0.95,0.14
0.24,0.95,0.14
0.24,0.95,0.14
0.23,0.94,0.15
0.23,0.94,0.15
0.23,0.94,0.15
0.23,0.95,0.15
0.23,0.95,0.15
0.22,0.95,0.15
0.21,0.94,0.16
0.22,0.95,0.16
0.22,0.95,0.16
0.23,0.94,0.16
0.23,0.94,0.16
0.23,0.94,0.17
0.23,0.94,0.16
0.24,0.94,0.17
0.24,0.94,0.16
0.24,0.94,0.16
0.24,0.95,0.17
0.24,0.94,0.18
0.24,0.93,0.18
0.25,0.93,0.17
0.26,0.94,0.17
0.25,0.94,0.17
0.25,0.94,0.17
0.25,0.94,0.18
0.24,0.94,0.18
0.24,0.94,0.17
0.24,0.94,0.17
0.23,0.94,0.17
0.23,0.94,0.18
0.23,0.94,0.18
0.24,0.94,0.18
0.24,0.94,0.18
0.24,0.94,0.17
0.23,0.94,0.17
0.23,0.94,0.17
0.23,0.94,0.17
0.22,0.94,0.17
0.22,0.94,0.18
0.22,0.94,0.18
0.23,0.94,0.18
0.23,0.94,0.18
0.23,0.94,0.18
0.23,0.94,0.18
0.23,0.94,0.19
0.23,0.94,0.19
0.23,0.94,0.18
0.23,0.94,0.18
0.23,0.94,0.19
0.22,0.94,0.19
0.21,0.94,0.19
0.22,0.94,0.19
0.22,0.94,0.18
0.23,0.94,0.18
0.23,0.94,0.18
0.23,0.95,0.18
0.23,0.94,0.18
0.23,0.94,0.19
0.22,0.94,0.2
0.23,0.94,0.19
0.23,0.94,0.19
0.24,0.94,0.19
0.24,0.94,0.2
0.24,0.94,0.21
0.25,0.94,0.21
0.26,0.94,0.21
0.25,0.94,0.21
0.24,0.93,0.22
0.22,0.93,0.22
0.23,0.93,0.24
0.26,0.92,0.25
0.28,0.92,0.27
0.3,0.92,0.28
0.29,0.92,0.27
0.28,0.92,0.25
0.23,0.93,0.23
0.21,0.93,0.22
0.19,0.94,0.21
0.16,0.94,0.19
0.13,0.94,0.19
0.13,0.95,0.18
0.14,0.95,0.17
0.14,0.95,0.15
0.15,0.95,0.14
0.15,0.96,0.13
0.14,0.96,0.13
0.14,0.96,0.13
0.15,0.95,0.12
0.17,0.95,0.11
0.19,0.96,0.11
0.21,0.96,0.1
0.22,0.95,0.09
0.22,0.95,0.09
0.23,0.96,0.09
0.23,0.96,0.09
0.22,0.95,0.08
0.21,0.96,0.09
0.2,0.95,0.09
0.21,0.95,0.09
0.22,0.95,0.1
0.24,0.95,0.1
0.26,0.94,0.11
0.26,0.94,0.12
0.26,0.93,0.12
0.26,0.93,0.12
0.25,0.93,0.12
0.24,0.93,0.12
0.3,0.9,0.16
0.3,0.9,0.16
0.3,0.89,0.16
0.31,0.89,0.16
0.3,0.89,0.16
0.3,0.88,0.16
0.35,0.83,0.22
0.35,0.83,0.22
0.35,0.82,0.22
0.36,0.8,0.22
0.38,0.78,0.21
0.41,0.77,0.22
0.42,0.76,0.23
0.44,0.75,0.25
0.45,0.73,0.25
0.44,0.68,0.25
0.4,0.56,0.24
0.37,0.36,0.21
0.41,0.21,0.21
0.47,0.2,0.24
0.51,0.25,0.27
0.5,0.33,0.29
0.45,0.42,0.3
0.46,0.43,0.3
0.54,0.38,0.26
0.64,0.37,0.21
0.71,0.41,0.17
0.72,0.46,0.14
0.72,0.48,0.14
0.72,0.49,0.14
0.76,0.5,0.14
0.82,0.52,0.14
0.89,0.54,0.15
0.96,0.57,0.13
1.04,0.61,0.12
1.07,0.66,0.12
1.06,0.68,0.12
1.04,0.71,0.12
0.98,0.71,0.11
0.95,0.71,0.11
0.93,0.71,0.12
0.94,0.71,0.15
0.96,0.72,0.15
1,0.72,0.15
1.01,0.72,0.15
1,0.71,0.15
0.96,0.7,0.14
0.93,0.7,0.14
0.9,0.7,0.15
0.89,0.7,0.16
0.88,0.69,0.18
0.87,0.68,0.2
0.86,0.66,0.22
0.86,0.65,0.22
0.87,0.63,0.2
0.89,0.62,0.17
0.97,0.65,0.19
1.32,0.74,0.24
1.79,0.8,0.28
1.71,0.76,0.26
1.15,0.65,0.3
0.69,0.57,0.4
0.55,0.55,0.38
0.66,0.53,0.24
0.95,0.52,0.22
1,0.48,0.24
1.01,0.43,0.27
0.98,0.4,0.29
0.94,0.38,0.32
0.92,0.37,0.34
0.92,0.36,0.35
0.93,0.36,0.34
0.95,0.36,0.31
0.98,0.37,0.28
1,0.37,0.24
1.01,0.37,0.23
1.01,0.38,0.22
1.01,0.39,0.23
0.98,0.39,0.25
0.94,0.39,0.26
0.9,0.39,0.27
0.89,0.39,0.28
0.88,0.39,0.29
0.87,0.39,0.29
0.84,0.39,0.3
0.84,0.39,0.29
0.85,0.39,0.29
0.85,0.38,0.29
0.83,0.38,0.3
0.83,0.38,0.32
0.85,0.38,0.33
0.84,0.37,0.34
0.81,0.37,0.34
0.78,0.37,0.35
0.76,0.36,0.39
0.77,0.35,0.46
0.8,0.34,0.54
0.85,0.34,0.55
0.88,0.35,0.48
0.84,0.35,0.38
0.74,0.35,0.3
0.64,0.36,0.26
0.59,0.37,0.24
0.58,0.4,0.25
0.6,0.41,0.26
0.66,0.42,0.25
0.74,0.42,0.24
0.82,0.41,0.21
0.87,0.41,0.17
0.88,0.4,0.15
0.87,0.41,0.13
0.85,0.42,0.12
0.82,0.43,0.12
0.78,0.42,0.12
0.73,0.42,0.12
0.7,0.41,0.12
0.66,0.39,0.12
0.76,0.37,0.12
1.29,0.41,0.15
2.21,0.53,0.36
2.34,0.76,0.12
1.45,0.66,-0.15
0.69,0.36,0.16
0.34,0.35,0.33
0.37,0.42,0.35
0.72,0.41,0.3
1.05,0.41,0.26
1.1,0.43,0.28
0.98,0.41,0.32
0.86,0.38,0.37
0.79,0.36,0.41
0.76,0.36,0.42
0.76,0.37,0.43
0.78,0.38,0.44
0.8,0.38,0.45
0.82,0.37,0.46
0.82,0.37,0.47
0.81,0.37,0.49
0.81,0.37,0.52
0.77,0.38,0.54
0.76,0.37,0.56
0.75,0.38,0.59
0.71,0.38,0.61
0.7,0.38,0.63
0.73,0.37,0.65
0.72,0.37,0.66
0.69,0.37,0.67
0.67,0.37,0.66
0.65,0.36,0.66
0.63,0.35,0.71
0.59,0.35,0.73
0.59,0.34,0.72
0.61,0.35,0.72
0.62,0.37,0.71
0.65,0.36,0.72
0.66,0.36,0.73
0.65,0.37,0.73
0.63,0.38,0.73
0.63,0.39,0.71
0.65,0.39,0.68
0.66,0.38,0.64
0.66,0.37,0.62
0.66,0.37,0.59
0.65,0.37,0.59
0.63,0.38,0.62
0.64,0.39,0.63
0.64,0.41,0.62
0.63,0.42,0.61
0.59,0.4,0.57
0.57,0.39,0.57
0.57,0.39,0.6
0.57,0.39,0.65
0.56,0.38,0.71
0.57,0.39,0.72
0.62,0.39,0.74
0.64,0.39,0.76
0.61,0.4,0.75
0.59,0.43,0.73
0.59,0.45,0.68
0.6,0.44,0.64
0.6,0.42,0.62
0.59,0.41,0.62
0.58,0.41,0.65
0.59,0.42,0.67
0.61,0.43,0.68
0.63,0.43,0.7
0.64,0.44,0.72
0.65,0.44,0.73
0.65,0.44,0.73
0.64,0.44,0.73
