Acc_x,Acc_y,Acc_z
0.77,0.57,0.03
0.76,0.58,0.02
0.74,0.58,0.03
0.72,0.58,0.04
0.73,0.58,0.04
0.72,0.58,0.04
0.7,0.58,0.04
0.69,0.59,0.04
0.7,0.59,0.02
0.69,0.59,0.02
0.67,0.6,0.01
0.68,0.6,0
0.7,0.61,0
0.69,0.62,-0.01
0.68,0.62,-0.01
0.66,0.62,-0.01
0.66,0.63,-0.01
0.63,0.63,0
0.64,0.64,0.02
0.64,0.64,0.04
0.64,0.64,0.04
0.63,0.65,0.03
0.62,0.66,0.03
0.61,0.67,0.03
0.6,0.67,0.03
0.59,0.67,0.04
0.58,0.68,0.05
0.58,0.68,0.06
0.58,0.69,0.06
0.59,0.69,0.05
0.59,0.7,0.04
0.59,0.7,0.05
0.59,0.71,0.05
0.61,0.71,0.06
0.61,0.71,0.06
0.6,0.72,0.07
0.6,0.73,0.06
0.59,0.74,0.05
0.59,0.75,0.04
0.6,0.75,0.03
0.61,0.74,0.03
0.63,0.74,0.04
0.63,0.74,0.05
0.62,0.74,0.05
0.62,0.75,0.05
0.62,0.76,0.04
0.62,0.77,0.03
0.61,0.77,0.03
0.61,0.78,0.03
0.62,0.77,0.03
0.62,0.77,0.04
0.62,0.77,0.03
0.62,0.77,0.03
0.61,0.78,0.04
0.62,0.79,0.03
0.63,0.79,0.02
0.62,0.78,0.02
0.61,0.78,0.05
0.62,0.77,0.05
0.62,0.77,0.04
0.61,0.77,0.03
0.61,0.77,0.03
0.6,0.77,0.03
0.61,0.77,0.03
0.61,0.76,0.04
0.61,0.75,0.05
0.61,0.75,0.06
0.61,0.75,0.06
0.61,0.75,0.05
0.6,0.75,0.05
0.6,0.75,0.04
0.6,0.75,0.04
0.61,0.75,0.04
0.6,0.75,0.04
0.6,0.75,0.04
0.59,0.75,0.05
0.59,0.75,0.05
0.6,0.75,0.06
0.6,0.74,0.06
0.6,0.74,0.07
0.61,0.74,0.07
0.62,0.74,0.07
0.62,0.74,0.07
0.62,0.73,0.06
0.62,0.73,0.06
0.63,0.73,0.06
0.63,0.72,0.07
0.63,0.71,0.08
0.63,0.7,0.1
0.62,0.69,0.11
0.61,0.71,0.12
0.62,0.72,0.13
0.65,0.72,0.12
0.67,0.71,0.11
0.68,0.7,0.11
0.67,0.68,0.11
0.67,0.66,0.11
0.69,0.64,0.12
0.7,0.61,0.12
0.69,0.6,0.12
0.69,0.6,0.15
0.66,0.61,0.16
0.58,0.61,0.18
0.58,0.59,0.19
0.58,0.57,0.18
0.61,0.54,0.18
0.64,0.52,0.19
0.65,0.52,0.21
0.64,0.55,0.22
0.64,0.58,0.21
0.65,0.6,0.18
0.68,0.61,0.15
0.7,0.6,0.15
0.73,0.59,0.16
0.73,0.56,0.19
0.69,0.54,0.23
0.65,0.53,0.27
0.66,0.54,0.31
0.66,0.54,0.32
0.68,0.52,0.32
0.72,0.5,0.31
0.75,0.49,0.3
0.79,0.49,0.29
0.81,0.49,0.28
0.82,0.5,0.29
0.83,0.52,0.29
0.84,0.52,0.3
0.85,0.51,0.32
0.85,0.5,0.34
0.86,0.48,0.35
0.84,0.48,0.37
0.83,0.5,0.37
0.82,0.54,0.37
0.81,0.57,0.37
0.81,0.57,0.38
0.81,0.57,0.39
0.81,0.56,0.4
0.8,0.54,0.42
0.79,0.52,0.45
0.79,0.5,0.48
0.78,0.49,0.51
0.77,0.5,0.54
0.76,0.5,0.57
0.75,0.5,0.6
0.76,0.51,0.62
0.72,0.52,0.64
0.73,0.51,0.63
0.71,0.51,0.62
0.7,0.49,0.63
0.7,0.49,0.65
0.67,0.48,0.68
0.64,0.47,0.71
0.62,0.46,0.74
0.6,0.45,0.75
0.58,0.46,0.75
0.57,0.46,0.75
0.55,0.45,0.74
0.55,0.45,0.74
0.52,0.44,0.75
0.49,0.43,0.76
0.46,0.42,0.77
0.43,0.41,0.78
0.43,0.41,0.79
0.43,0.4,0.81
0.43,0.39,0.82
0.42,0.41,0.83
0.41,0.41,0.82
0.4,0.4,0.83
0.38,0.4,0.84
0.35,0.42,0.85
0.33,0.42,0.84
0.31,0.42,0.82
0.28,0.43,0.81
0.27,0.43,0.81
0.26,0.42,0.8
0.24,0.41,0.8
0.24,0.4,0.8
0.26,0.39,0.81
0.27,0.39,0.82
0.29,0.39,0.85
0.29,0.38,0.86
0.28,0.37,0.87
0.25,0.37,0.88
0.23,0.36,0.86
0.22,0.35,0.86
0.22,0.34,0.86
0.23,0.34,0.86
0.25,0.33,0.86
0.27,0.29,0.86
0.29,0.28,0.86
0.3,0.27,0.86
0.29,0.27,0.88
0.27,0.27,0.9
0.26,0.26,0.92
0.26,0.25,0.93
0.26,0.23,0.93
0.28,0.22,0.92
0.31,0.2,0.92
0.31,0.2,0.94
0.28,0.2,0.95
0.27,0.2,0.97
0.26,0.2,0.97
0.24,0.2,0.96
0.24,0.2,0.95
0.27,0.19,0.94
0.28,0.18,0.96
0.26,0.18,0.98
0.23,0.17,1
0.2,0.17,1
0.18,0.16,0.99
0.17,0.15,0.98
0.19,0.15,0.96
0.21,0.15,0.94
0.22,0.15,0.95
0.22,0.15,0.97
0.22,0.15,0.99
0.2,0.14,1
0.19,0.13,1.01
0.18,0.12,1
0.2,0.1,1.01
0.28,0.09,1.04
0.29,0.13,1.1
0.22,0.14,1.14
0.17,0.14,1.17
0.18,0.14,1.15
0.22,0.14,1.1
0.22,0.15,1.05
0.19,0.16,1.01
0.17,0.15,0.98
0.17,0.14,0.96
0.16,0.14,0.95
0.16,0.14,0.95
0.15,0.14,0.96
0.13,0.13,0.97
0.13,0.12,0.99
0.16,0.1,1
0.18,0.08,1.02
0.17,0.08,1.04
0.17,0.11,1.02
